mes,dia,hora,temperatura,humedad,viento,alquiladas
8,6,16,0.66,0.74,0.2985,434
8,6,17,0.66,0.74,0.3284,403
8,6,18,0.66,0.69,0.4627,383
8,6,19,0.64,0.78,0.2985,354
8,6,20,0.62,0.83,0.2537,241
8,6,21,0.62,0.83,0.3582,208
8,6,22,0.62,0.83,0.3582,182
8,6,23,0.62,0.83,0.2537,158
8,0,0,0.64,0.89,0.2537,134
8,0,1,0.64,0.89,0.19399999999999998,134
8,0,2,0.64,0.89,0.2239,116
8,0,3,0.64,0.89,0.2537,53
8,0,4,0.64,0.89,0.19399999999999998,16
8,0,5,0.64,0.89,0.19399999999999998,16
8,0,6,0.62,0.88,0.2985,21
8,0,7,0.64,0.89,0.19399999999999998,34
8,0,8,0.68,0.79,0.2836,133
8,0,9,0.68,0.79,0.2537,263
8,0,10,0.74,0.66,0.3881,385
8,0,11,0.74,0.66,0.3582,482
8,0,12,0.72,0.74,0.3582,626
8,0,13,0.66,0.78,0.4179,541
8,0,14,0.64,0.89,0.1045,377
8,0,15,0.64,0.89,0.2836,391
8,0,16,0.64,0.89,0.2836,173
8,0,17,0.64,0.89,0.2239,233
8,0,18,0.64,0.89,0.0896,264
8,0,19,0.64,0.89,0.1642,292
8,0,20,0.64,0.89,0.1642,211
8,0,21,0.64,0.83,0.1343,166
8,0,22,0.62,0.88,0.0896,114
8,0,23,0.62,0.83,0.0896,80
8,1,0,0.62,0.83,0.0,32
8,1,1,0.62,0.88,0.0896,7
8,1,2,0.62,0.88,0.1343,8
8,1,3,0.62,0.88,0.0896,4
8,1,4,0.62,0.83,0.0,12
8,1,5,0.62,0.88,0.0,36
8,1,6,0.62,0.88,0.0,145
8,1,7,0.66,0.83,0.0,433
8,1,8,0.66,0.83,0.0896,699
8,1,9,0.66,0.83,0.1045,342
8,1,10,0.72,0.74,0.1343,206
8,1,11,0.74,0.66,0.19399999999999998,229
8,1,12,0.76,0.62,0.0,283
8,1,13,0.76,0.57,0.1642,288
8,1,14,0.8,0.49,0.0896,246
8,1,15,0.8,0.55,0.2985,282
8,1,16,0.8,0.55,0.2537,444
8,1,17,0.8,0.46,0.2239,845
8,1,18,0.78,0.52,0.2537,834
8,1,19,0.74,0.7,0.2239,573
8,1,20,0.74,0.7,0.19399999999999998,416
8,1,21,0.72,0.74,0.19399999999999998,278
8,1,22,0.7,0.84,0.19399999999999998,161
8,1,23,0.7,0.84,0.1642,114
8,2,0,0.7,0.84,0.2537,38
8,2,1,0.68,0.89,0.19399999999999998,21
8,2,2,0.68,0.83,0.2537,15
8,2,3,0.66,0.89,0.1343,4
8,2,4,0.66,0.83,0.1343,8
8,2,5,0.66,0.83,0.0896,42
8,2,6,0.66,0.89,0.1045,147
8,2,7,0.66,0.83,0.1045,269
8,2,8,0.66,0.85,0.1045,693
8,2,9,0.7,0.79,0.1642,395
8,2,10,0.74,0.62,0.2537,204
8,2,11,0.78,0.55,0.2537,218
8,2,12,0.8,0.49,0.2836,297
8,2,13,0.82,0.43,0.2985,288
8,2,14,0.84,0.38,0.3284,251
8,2,15,0.82,0.34,0.2985,317
8,2,16,0.82,0.33,0.3284,480
8,2,17,0.8,0.35,0.3881,864
8,2,18,0.78,0.4,0.2537,818
8,2,19,0.74,0.45,0.1642,597
8,2,20,0.72,0.48,0.1045,435
8,2,21,0.72,0.48,0.0896,314
8,2,22,0.7,0.54,0.0,216
8,2,23,0.68,0.57,0.0,109
8,3,0,0.66,0.69,0.0,47
8,3,1,0.64,0.69,0.1343,14
8,3,2,0.62,0.73,0.1343,6
8,3,3,0.62,0.73,0.1045,9
8,3,4,0.6,0.73,0.2239,10
8,3,5,0.6,0.73,0.19399999999999998,40
8,3,6,0.6,0.73,0.19399999999999998,181
8,3,7,0.64,0.65,0.0896,554
8,3,8,0.66,0.61,0.1642,808
8,3,9,0.7,0.51,0.19399999999999998,348
8,3,10,0.72,0.48,0.1642,178
8,3,11,0.72,0.45,0.0,253
8,3,12,0.76,0.4,0.0,360
8,3,13,0.74,0.42,0.0,300
8,3,14,0.76,0.4,0.0896,301
8,3,15,0.76,0.4,0.19399999999999998,338
8,3,16,0.76,0.37,0.1343,493
8,3,17,0.78,0.35,0.2239,870
8,3,18,0.74,0.42,0.1642,812
8,3,19,0.7,0.54,0.19399999999999998,643
8,3,20,0.68,0.57,0.0,427
8,3,21,0.66,0.54,0.1045,313
8,3,22,0.66,0.54,0.0,235
8,3,23,0.66,0.57,0.0,157
8,4,0,0.64,0.69,0.0,65
8,4,1,0.64,0.65,0.0,23
8,4,2,0.62,0.73,0.0,17
8,4,3,0.62,0.73,0.0,5
8,4,4,0.62,0.73,0.0,8
8,4,5,0.62,0.73,0.0,35
8,4,6,0.6,0.83,0.1642,163
8,4,7,0.64,0.73,0.0,532
8,4,8,0.66,0.65,0.0,754
8,4,9,0.7,0.58,0.0,396
8,4,10,0.72,0.54,0.0,234
8,4,11,0.76,0.4,0.0896,276
8,4,12,0.76,0.45,0.1343,294
8,4,13,0.76,0.48,0.1045,290
8,4,14,0.76,0.48,0.1343,273
8,4,15,0.8,0.46,0.1642,338
8,4,16,0.8,0.43,0.1642,482
8,4,17,0.82,0.34,0.2239,844
8,4,18,0.8,0.38,0.1343,853
8,4,19,0.76,0.48,0.1343,610
8,4,20,0.74,0.58,0.1642,471
8,4,21,0.72,0.66,0.1343,307
8,4,22,0.7,0.7,0.0,291
8,4,23,0.7,0.74,0.1045,152
8,5,0,0.68,0.83,0.1642,82
8,5,1,0.68,0.83,0.1642,32
8,5,2,0.66,0.89,0.1343,20
8,5,3,0.66,0.89,0.1045,5
8,5,4,0.64,0.89,0.1343,7
8,5,5,0.64,0.89,0.1642,29
8,5,6,0.64,0.89,0.1642,108
8,5,7,0.64,0.89,0.0896,421
8,5,8,0.7,0.74,0.0,690
8,5,9,0.74,0.7,0.0,398
8,5,10,0.76,0.62,0.0896,256
8,5,11,0.86,0.28,0.2985,309
8,5,12,0.86,0.26,0.2537,410
8,5,13,0.88,0.27,0.3284,368
8,5,14,0.9,0.25,0.2239,436
8,5,15,0.9,0.27,0.2985,526
8,5,16,0.9,0.27,0.2537,528
8,5,17,0.88,0.32,0.1642,617
8,5,18,0.86,0.36,0.2537,546
8,5,19,0.8,0.49,0.1343,452
8,5,20,0.8,0.49,0.1343,356
8,5,21,0.76,0.58,0.19399999999999998,303
8,5,22,0.76,0.58,0.19399999999999998,277
8,5,23,0.74,0.62,0.1045,174
9,6,0,0.74,0.62,0.1045,168
9,6,1,0.72,0.74,0.1343,79
9,6,2,0.7,0.7,0.1642,69
9,6,3,0.7,0.7,0.1045,35
9,6,4,0.7,0.7,0.0,12
9,6,5,0.68,0.79,0.0,22
9,6,6,0.68,0.79,0.0,36
9,6,7,0.74,0.58,0.1343,66
9,6,8,0.76,0.58,0.2537,162
9,6,9,0.76,0.58,0.19399999999999998,237
9,6,10,0.78,0.55,0.19399999999999998,417
9,6,11,0.8,0.55,0.2239,492
9,6,12,0.8,0.55,0.1642,471
9,6,13,0.82,0.52,0.0896,504
9,6,14,0.86,0.44,0.1642,514
9,6,15,0.86,0.44,0.2836,563
9,6,16,0.84,0.49,0.1642,462
9,6,17,0.82,0.52,0.0,463
9,6,18,0.82,0.52,0.0,442
9,6,19,0.78,0.62,0.0,392
9,6,20,0.76,0.67,0.2537,207
9,6,21,0.64,0.89,0.0,104
9,6,22,0.66,0.89,0.0,78
9,6,23,0.66,0.89,0.0896,145
9,0,0,0.66,0.89,0.0896,99
9,0,1,0.66,0.89,0.0,73
9,0,2,0.66,0.89,0.0,84
9,0,3,0.66,0.89,0.0896,42
9,0,4,0.66,0.89,0.0,22
9,0,5,0.66,0.89,0.0,12
9,0,6,0.66,0.89,0.0,15
9,0,7,0.66,0.94,0.0896,42
9,0,8,0.68,0.89,0.0896,129
9,0,9,0.7,0.84,0.0,232
9,0,10,0.72,0.79,0.0,388
9,0,11,0.74,0.7,0.0,489
9,0,12,0.74,0.7,0.0,545
9,0,13,0.72,0.74,0.0896,493
9,0,14,0.72,0.79,0.0896,457
9,0,15,0.74,0.74,0.1343,355
9,0,16,0.74,0.7,0.0,474
9,0,17,0.76,0.66,0.0896,503
9,0,18,0.74,0.74,0.0,500
9,0,19,0.7,0.84,0.2239,292
9,0,20,0.7,0.84,0.1642,104
9,0,21,0.7,0.7,0.1642,171
9,0,22,0.68,0.83,0.1343,166
9,0,23,0.66,0.89,0.0896,123
9,1,0,0.66,0.94,0.0,104
9,1,1,0.68,0.89,0.1642,55
9,1,2,0.66,0.89,0.1045,40
9,1,3,0.66,0.89,0.1343,28
9,1,4,0.66,0.89,0.0896,11
9,1,5,0.66,0.89,0.0,4
9,1,6,0.66,0.94,0.0,15
9,1,7,0.68,0.85,0.0,43
9,1,8,0.7,0.84,0.1045,127
9,1,9,0.7,0.84,0.1343,229
9,1,10,0.74,0.74,0.2239,359
9,1,11,0.74,0.7,0.2836,459
9,1,12,0.76,0.62,0.2985,543
9,1,13,0.76,0.66,0.2537,566
9,1,14,0.74,0.7,0.2985,512
9,1,15,0.74,0.7,0.2239,449
9,1,16,0.74,0.7,0.2239,500
9,1,17,0.74,0.7,0.1343,498
9,1,18,0.74,0.66,0.1642,482
9,1,19,0.72,0.74,0.19399999999999998,374
9,1,20,0.72,0.76,0.1045,261
9,1,21,0.72,0.76,0.1045,184
9,1,22,0.7,0.84,0.1343,121
9,1,23,0.7,0.84,0.2537,70
9,2,0,0.7,0.84,0.2537,29
9,2,1,0.68,0.82,0.1343,24
9,2,2,0.68,0.82,0.1343,5
9,2,3,0.66,0.89,0.0896,10
9,2,4,0.66,0.89,0.0,8
9,2,5,0.66,0.89,0.0,38
9,2,6,0.68,0.89,0.1045,172
9,2,7,0.68,0.89,0.1045,493
9,2,8,0.7,0.84,0.1642,632
9,2,9,0.72,0.79,0.2239,323
9,2,10,0.72,0.74,0.2537,172
9,2,11,0.74,0.7,0.2836,198
9,2,12,0.76,0.7,0.2836,287
9,2,13,0.8,0.55,0.4478,275
9,2,14,0.8,0.55,0.4179,274
9,2,15,0.8,0.59,0.4627,292
9,2,16,0.76,0.7,0.4179,458
9,2,17,0.76,0.7,0.3582,856
9,2,18,0.76,0.75,0.2239,839
9,2,19,0.76,0.7,0.2239,552
9,2,20,0.74,0.7,0.2537,385
9,2,21,0.74,0.74,0.2537,268
9,2,22,0.74,0.7,0.2836,179
9,2,23,0.72,0.74,0.2985,95
9,3,0,0.72,0.74,0.2537,37
9,3,1,0.7,0.84,0.19399999999999998,13
9,3,2,0.7,0.84,0.19399999999999998,9
9,3,3,0.7,0.79,0.2836,4
9,3,4,0.7,0.79,0.2836,5
9,3,5,0.7,0.79,0.2985,40
9,3,6,0.7,0.79,0.2836,210
9,3,7,0.7,0.79,0.2537,500
9,3,8,0.72,0.74,0.19399999999999998,725
9,3,9,0.74,0.7,0.2537,290
9,3,10,0.76,0.7,0.1642,235
9,3,11,0.78,0.62,0.1642,217
9,3,12,0.78,0.7,0.1045,266
9,3,13,0.8,0.63,0.1642,234
9,3,14,0.82,0.56,0.1045,211
9,3,15,0.78,0.7,0.19399999999999998,245
9,3,16,0.76,0.7,0.2537,430
9,3,17,0.76,0.66,0.2537,863
9,3,18,0.76,0.75,0.19399999999999998,839
9,3,19,0.74,0.7,0.1642,662
9,3,20,0.72,0.84,0.1642,412
9,3,21,0.72,0.79,0.0,296
9,3,22,0.72,0.79,0.0,219
9,3,23,0.7,0.84,0.0896,150
9,4,0,0.7,0.84,0.0896,65
9,4,1,0.7,0.84,0.0,18
9,4,2,0.72,0.79,0.0,8
9,4,3,0.7,0.84,0.1045,9
9,4,4,0.7,0.84,0.0896,8
9,4,5,0.7,0.84,0.19399999999999998,38
9,4,6,0.7,0.84,0.0896,200
9,4,7,0.7,0.84,0.1045,482
9,4,8,0.7,0.79,0.0,646
9,4,9,0.66,0.94,0.1343,123
9,4,10,0.66,0.94,0.1343,49
9,4,11,0.7,0.84,0.1642,62
9,4,12,0.72,0.79,0.2239,137
9,4,13,0.72,0.79,0.1045,191
9,4,14,0.74,0.74,0.0896,216
9,4,15,0.74,0.66,0.19399999999999998,270
9,4,16,0.74,0.7,0.2239,416
9,4,17,0.74,0.7,0.2537,808
9,4,18,0.72,0.7,0.2537,835
9,4,19,0.68,0.74,0.2537,558
9,4,20,0.66,0.78,0.2239,406
9,4,21,0.64,0.89,0.1642,272
9,4,22,0.64,0.89,0.1642,217
9,4,23,0.64,0.89,0.1642,169
9,5,0,0.64,0.89,0.1343,96
9,5,1,0.62,0.88,0.1045,29
9,5,2,0.62,0.83,0.0896,11
9,5,3,0.62,0.83,0.0896,9
9,5,4,0.62,0.88,0.0,8
9,5,5,0.62,0.88,0.0,40
9,5,6,0.62,0.88,0.1045,140
9,5,7,0.64,0.89,0.1045,486
9,5,8,0.66,0.83,0.1045,719
9,5,9,0.7,0.79,0.1343,344
9,5,10,0.72,0.74,0.1343,224
9,5,11,0.76,0.62,0.1343,296
9,5,12,0.78,0.59,0.1642,323
9,5,13,0.8,0.59,0.2537,354
9,5,14,0.8,0.59,0.2537,253
9,5,15,0.8,0.55,0.2537,331
9,5,16,0.8,0.55,0.2836,470
9,5,17,0.78,0.59,0.3284,772
9,5,18,0.76,0.62,0.2985,792
9,5,19,0.74,0.62,0.2836,568
9,5,20,0.72,0.66,0.2239,391
9,5,21,0.7,0.74,0.1642,301
9,5,22,0.7,0.74,0.2239,299
9,5,23,0.66,0.89,0.2537,248
9,6,0,0.66,0.89,0.2537,150
9,6,1,0.66,0.89,0.2836,117
9,6,2,0.66,0.89,0.3284,77
9,6,3,0.66,0.89,0.2239,43
9,6,4,0.66,0.94,0.2239,11
9,6,5,0.66,0.94,0.2537,15
9,6,6,0.66,0.89,0.2836,34
9,6,7,0.66,0.89,0.2836,82
9,6,8,0.7,0.79,0.3284,230
9,6,9,0.7,0.74,0.3881,348
9,6,10,0.74,0.7,0.3881,422
9,6,11,0.76,0.62,0.4478,578
9,6,12,0.8,0.55,0.4925,694
9,6,13,0.82,0.52,0.5224,668
9,6,14,0.82,0.52,0.4478,626
9,6,15,0.56,0.88,0.2537,512
9,6,16,0.56,0.88,0.19399999999999998,114
9,6,17,0.58,0.83,0.19399999999999998,171
9,6,18,0.58,0.83,0.1343,167
9,6,19,0.58,0.88,0.1045,215
9,6,20,0.58,0.88,0.0896,194
9,6,21,0.6,0.83,0.1642,181
9,6,22,0.58,0.78,0.2985,194
9,6,23,0.58,0.73,0.1642,133
9,0,0,0.56,0.73,0.19399999999999998,124
9,0,1,0.56,0.73,0.2239,124
9,0,2,0.54,0.77,0.2836,96
9,0,3,0.54,0.73,0.2239,46
9,0,4,0.52,0.77,0.2537,28
9,0,5,0.52,0.77,0.19399999999999998,55
9,0,6,0.52,0.77,0.19399999999999998,35
9,0,7,0.54,0.73,0.1642,70
9,0,8,0.58,0.68,0.2239,170
9,0,9,0.62,0.61,0.2537,299
9,0,10,0.64,0.57,0.2985,495
9,0,11,0.66,0.47,0.2537,585
9,0,12,0.66,0.47,0.0,757
9,0,13,0.68,0.39,0.0,729
9,0,14,0.72,0.3,0.2836,647
9,0,15,0.72,0.32,0.2537,696
9,0,16,0.68,0.36,0.2836,701
9,0,17,0.7,0.37,0.2537,671
9,0,18,0.66,0.36,0.2537,560
9,0,19,0.66,0.36,0.2537,496
9,0,20,0.62,0.41,0.2836,356
9,0,21,0.6,0.46,0.2239,206
9,0,22,0.58,0.49,0.2537,189
9,0,23,0.56,0.52,0.2836,92
9,1,0,0.56,0.52,0.2836,41
9,1,1,0.54,0.6,0.19399999999999998,18
9,1,2,0.54,0.6,0.3582,17
9,1,3,0.52,0.68,0.2836,12
9,1,4,0.52,0.68,0.2836,5
9,1,5,0.5,0.72,0.2537,40
9,1,6,0.5,0.72,0.1343,180
9,1,7,0.52,0.68,0.2239,447
9,1,8,0.56,0.6,0.2836,730
9,1,9,0.6,0.53,0.2985,361
9,1,10,0.62,0.5,0.2836,210
9,1,11,0.62,0.43,0.2985,236
9,1,12,0.64,0.44,0.3881,332
9,1,13,0.64,0.38,0.2239,323
9,1,14,0.66,0.36,0.2836,340
9,1,15,0.66,0.31,0.3881,346
9,1,16,0.66,0.34,0.3284,488
9,1,17,0.66,0.34,0.3284,871
9,1,18,0.62,0.35,0.2985,968
9,1,19,0.62,0.38,0.2985,633
9,1,20,0.6,0.4,0.19399999999999998,390
9,1,21,0.56,0.49,0.1642,285
9,1,22,0.54,0.52,0.1343,159
9,1,23,0.54,0.52,0.0,93
9,2,0,0.52,0.59,0.1045,32
9,2,1,0.5,0.63,0.0,10
9,2,2,0.48,0.77,0.1642,6
9,2,3,0.48,0.67,0.1343,8
9,2,4,0.48,0.72,0.1045,9
9,2,5,0.46,0.72,0.0896,44
9,2,6,0.46,0.77,0.1045,211
9,2,7,0.5,0.72,0.1045,596
9,2,8,0.54,0.68,0.0896,750
9,2,9,0.6,0.49,0.0,358
9,2,10,0.62,0.38,0.0,196
9,2,11,0.64,0.33,0.0896,247
9,2,12,0.64,0.33,0.0,316
9,2,13,0.66,0.29,0.0896,328
9,2,14,0.68,0.3,0.0896,255
9,2,15,0.7,0.28,0.1045,326
9,2,16,0.7,0.28,0.1343,536
9,2,17,0.7,0.28,0.0,970
9,2,18,0.64,0.36,0.1642,877
9,2,19,0.62,0.41,0.19399999999999998,596
9,2,20,0.58,0.56,0.1343,461
9,2,21,0.56,0.6,0.1045,310
9,2,22,0.56,0.64,0.1045,216
9,2,23,0.54,0.68,0.1045,109
9,3,0,0.52,0.72,0.1045,49
9,3,1,0.52,0.72,0.1045,21
9,3,2,0.52,0.72,0.0896,11
9,3,3,0.5,0.77,0.0896,7
9,3,4,0.5,0.72,0.0896,5
9,3,5,0.5,0.72,0.0896,48
9,3,6,0.5,0.72,0.0896,205
9,3,7,0.52,0.72,0.0,557
9,3,8,0.56,0.64,0.1045,770
9,3,9,0.6,0.64,0.1343,328
9,3,10,0.62,0.61,0.1343,205
9,3,11,0.66,0.5,0.19399999999999998,232
9,3,12,0.68,0.36,0.1343,352
9,3,13,0.7,0.34,0.1343,323
9,3,14,0.7,0.37,0.1642,278
9,3,15,0.72,0.37,0.1343,318
9,3,16,0.72,0.37,0.1642,509
9,3,17,0.7,0.41,0.2985,925
9,3,18,0.66,0.44,0.2537,977
9,3,19,0.64,0.5,0.19399999999999998,635
9,3,20,0.62,0.57,0.1343,470
9,3,21,0.6,0.6,0.1343,306
9,3,22,0.56,0.64,0.0896,212
9,3,23,0.56,0.68,0.1045,127
9,4,0,0.56,0.73,0.0896,57
9,4,1,0.54,0.77,0.0896,28
9,4,2,0.54,0.77,0.0,9
9,4,3,0.52,0.83,0.0,11
9,4,4,0.52,0.83,0.0,6
9,4,5,0.52,0.83,0.0,57
9,4,6,0.5,0.82,0.0,195
9,4,7,0.54,0.77,0.0,571
9,4,8,0.56,0.73,0.0,758
9,4,9,0.6,0.64,0.0896,338
9,4,10,0.64,0.61,0.0896,212
9,4,11,0.66,0.5,0.1642,254
9,4,12,0.68,0.44,0.1045,297
9,4,13,0.7,0.42,0.0,283
9,4,14,0.72,0.39,0.1343,274
9,4,15,0.72,0.42,0.1045,352
9,4,16,0.72,0.39,0.0896,491
9,4,17,0.72,0.42,0.19399999999999998,884
9,4,18,0.68,0.57,0.2537,852
9,4,19,0.64,0.65,0.1343,674
9,4,20,0.62,0.69,0.1045,463
9,4,21,0.62,0.65,0.1045,317
9,4,22,0.6,0.69,0.1343,251
9,4,23,0.58,0.73,0.1045,170
9,5,0,0.56,0.73,0.0896,87
9,5,1,0.56,0.73,0.0896,41
9,5,2,0.56,0.73,0.0,30
9,5,3,0.54,0.77,0.0,14
9,5,4,0.54,0.77,0.0,12
9,5,5,0.54,0.83,0.0,41
9,5,6,0.54,0.88,0.0,152
9,5,7,0.56,0.88,0.0,454
9,5,8,0.6,0.78,0.1642,766
9,5,9,0.62,0.78,0.1642,347
9,5,10,0.68,0.65,0.0,246
9,5,11,0.68,0.61,0.1045,280
9,5,12,0.7,0.54,0.19399999999999998,409
9,5,13,0.7,0.54,0.19399999999999998,408
9,5,14,0.72,0.45,0.1642,371
9,5,15,0.72,0.48,0.1343,367
9,5,16,0.72,0.51,0.0,563
9,5,17,0.72,0.51,0.19399999999999998,894
9,5,18,0.72,0.45,0.2239,808
9,5,19,0.68,0.57,0.1642,579
9,5,20,0.66,0.61,0.1045,404
9,5,21,0.64,0.73,0.2239,312
9,5,22,0.62,0.83,0.19399999999999998,229
9,5,23,0.62,0.78,0.0896,195
9,6,0,0.6,0.83,0.1045,207
9,6,1,0.6,0.73,0.0,109
9,6,2,0.58,0.78,0.1045,93
9,6,3,0.6,0.73,0.2537,37
9,6,4,0.6,0.69,0.3582,6
9,6,5,0.58,0.6,0.5224,16
9,6,6,0.54,0.49,0.4179,33
9,6,7,0.54,0.52,0.2836,73
9,6,8,0.56,0.49,0.4179,212
9,6,9,0.6,0.43,0.4179,342
9,6,10,0.62,0.41,0.3881,442
9,6,11,0.64,0.38,0.3881,627
9,6,12,0.66,0.36,0.3582,706
9,6,13,0.68,0.36,0.19399999999999998,704
9,6,14,0.68,0.34,0.3284,715
9,6,15,0.68,0.34,0.2836,654
9,6,16,0.66,0.36,0.2239,783
9,6,17,0.66,0.36,0.2537,729
9,6,18,0.64,0.36,0.2836,614
9,6,19,0.62,0.41,0.1642,478
9,6,20,0.6,0.43,0.0896,330
9,6,21,0.56,0.52,0.1045,296
9,6,22,0.56,0.52,0.0,279
9,6,23,0.54,0.6,0.0,229
9,0,0,0.54,0.64,0.0,151
9,0,1,0.54,0.64,0.0,117
9,0,2,0.52,0.63,0.0,89
9,0,3,0.5,0.68,0.0,48
9,0,4,0.5,0.72,0.0,8
9,0,5,0.5,0.72,0.0,13
9,0,6,0.5,0.72,0.0,35
9,0,7,0.5,0.77,0.1045,71
9,0,8,0.54,0.64,0.1642,128
9,0,9,0.58,0.6,0.1343,296
9,0,10,0.62,0.5,0.1045,490
9,0,11,0.64,0.47,0.1642,559
9,0,12,0.66,0.44,0.1642,656
9,0,13,0.64,0.41,0.1642,694
9,0,14,0.66,0.39,0.1343,635
9,0,15,0.64,0.41,0.1642,557
9,0,16,0.64,0.44,0.1642,596
9,0,17,0.66,0.41,0.0,570
9,0,18,0.62,0.5,0.1642,481
9,0,19,0.62,0.5,0.1343,403
9,0,20,0.6,0.53,0.1045,324
9,0,21,0.6,0.56,0.1045,191
9,0,22,0.56,0.68,0.0896,127
9,0,23,0.54,0.68,0.1045,94
9,1,0,0.54,0.68,0.1642,45
9,1,1,0.52,0.72,0.0896,21
9,1,2,0.52,0.72,0.0,13
9,1,3,0.5,0.77,0.0896,7
9,1,4,0.5,0.77,0.0,11
9,1,5,0.48,0.82,0.0896,45
9,1,6,0.48,0.82,0.0,164
9,1,7,0.52,0.77,0.0,492
9,1,8,0.54,0.77,0.0896,683
9,1,9,0.58,0.68,0.1343,299
9,1,10,0.62,0.65,0.19399999999999998,202
9,1,11,0.62,0.69,0.2239,252
9,1,12,0.62,0.69,0.19399999999999998,295
9,1,13,0.64,0.65,0.2537,343
9,1,14,0.64,0.65,0.2537,332
9,1,15,0.64,0.65,0.2537,338
9,1,16,0.64,0.69,0.2537,453
9,1,17,0.64,0.65,0.2239,842
9,1,18,0.62,0.73,0.1642,774
9,1,19,0.62,0.73,0.1045,486
9,1,20,0.62,0.73,0.1343,340
9,1,21,0.62,0.83,0.2239,233
9,1,22,0.62,0.83,0.2537,129
9,1,23,0.6,0.94,0.2537,70
9,2,0,0.6,0.94,0.2537,13
9,2,1,0.6,0.94,0.19399999999999998,5
9,2,2,0.6,0.94,0.19399999999999998,4
9,2,3,0.62,0.94,0.2836,6
9,2,4,0.62,0.94,0.3582,7
9,2,5,0.64,0.89,0.3284,48
9,2,6,0.64,0.89,0.3284,167
9,2,7,0.64,0.89,0.4478,356
9,2,8,0.66,0.83,0.5522,672
9,2,9,0.66,0.83,0.5821,293
9,2,10,0.68,0.79,0.6418,160
9,2,11,0.68,0.79,0.6418,151
9,2,12,0.68,0.83,0.4478,88
9,2,13,0.7,0.74,0.5821,114
9,2,14,0.6,0.94,0.4627,143
9,2,15,0.6,0.88,0.2537,36
9,2,16,0.6,0.88,0.2985,141
9,2,17,0.6,0.88,0.19399999999999998,338
9,2,18,0.6,0.88,0.1642,281
9,2,19,0.6,0.88,0.2985,324
9,2,20,0.6,0.88,0.19399999999999998,290
9,2,21,0.6,0.88,0.19399999999999998,207
9,2,22,0.58,0.83,0.4627,151
9,2,23,0.56,0.83,0.2239,78
9,3,0,0.56,0.68,0.2836,26
9,3,1,0.54,0.68,0.2537,12
9,3,2,0.54,0.64,0.3284,3
9,3,3,0.52,0.63,0.2537,5
9,3,4,0.52,0.68,0.3582,10
9,3,5,0.52,0.68,0.2836,56
9,3,6,0.52,0.63,0.2537,172
9,3,7,0.52,0.63,0.2239,545
9,3,8,0.52,0.59,0.2239,797
9,3,9,0.54,0.6,0.2537,362
9,3,10,0.56,0.52,0.19399999999999998,192
9,3,11,0.6,0.43,0.2537,247
9,3,12,0.6,0.43,0.2537,313
9,3,13,0.6,0.4,0.2537,289
9,3,14,0.62,0.38,0.2537,286
9,3,15,0.62,0.35,0.0,311
9,3,16,0.62,0.35,0.0,466
9,3,17,0.6,0.38,0.2239,886
9,3,18,0.58,0.4,0.2836,892
9,3,19,0.56,0.43,0.2239,611
9,3,20,0.52,0.48,0.1642,409
9,3,21,0.5,0.59,0.1642,349
9,3,22,0.5,0.63,0.0896,229
9,3,23,0.48,0.67,0.0896,123
9,4,0,0.5,0.63,0.0,58
9,4,1,0.46,0.72,0.1045,18
9,4,2,0.46,0.72,0.0896,11
9,4,3,0.44,0.77,0.0,6
9,4,4,0.44,0.77,0.1045,6
9,4,5,0.44,0.77,0.1045,56
9,4,6,0.44,0.77,0.0,170
9,4,7,0.46,0.82,0.1045,534
9,4,8,0.5,0.68,0.0896,790
9,4,9,0.56,0.6,0.0896,355
9,4,10,0.58,0.53,0.0896,190
9,4,11,0.62,0.43,0.0,243
9,4,12,0.62,0.43,0.1343,290
9,4,13,0.64,0.44,0.1343,336
9,4,14,0.64,0.47,0.19399999999999998,298
9,4,15,0.66,0.47,0.19399999999999998,291
9,4,16,0.64,0.47,0.1642,457
9,4,17,0.64,0.5,0.2239,976
9,4,18,0.6,0.56,0.2537,900
9,4,19,0.58,0.6,0.2239,603
9,4,20,0.56,0.64,0.1343,417
9,4,21,0.56,0.64,0.19399999999999998,274
9,4,22,0.54,0.73,0.1045,287
9,4,23,0.54,0.68,0.1045,154
9,5,0,0.54,0.68,0.0,66
9,5,1,0.52,0.72,0.0,49
9,5,2,0.52,0.72,0.0,14
9,5,3,0.5,0.77,0.0896,12
9,5,4,0.5,0.77,0.0,10
9,5,5,0.5,0.82,0.0,49
9,5,6,0.5,0.77,0.0896,165
9,5,7,0.52,0.77,0.0,503
9,5,8,0.54,0.73,0.1343,757
9,5,9,0.58,0.68,0.1343,383
9,5,10,0.62,0.61,0.2239,225
9,5,11,0.66,0.57,0.2239,321
9,5,12,0.68,0.57,0.1642,389
9,5,13,0.7,0.54,0.1642,421
9,5,14,0.7,0.54,0.2985,412
9,5,15,0.7,0.54,0.2239,423
9,5,16,0.7,0.54,0.19399999999999998,567
9,5,17,0.68,0.57,0.2836,846
9,5,18,0.66,0.61,0.2537,805
9,5,19,0.64,0.65,0.2537,588
9,5,20,0.62,0.69,0.19399999999999998,369
9,5,21,0.6,0.73,0.2537,312
9,5,22,0.6,0.73,0.19399999999999998,295
9,5,23,0.6,0.73,0.3284,186
9,6,0,0.6,0.73,0.2836,172
9,6,1,0.58,0.83,0.2985,124
9,6,2,0.56,0.88,0.2537,83
9,6,3,0.56,0.83,0.2836,45
